2025-08-05 20:25:51,224 - Epoch:001, train loss:1.9886, val loss:1.5375, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:75.47, val_dep_acc:86.46, time:8.16 s
2025-08-05 20:29:01,163 - Epoch:024, train loss:0.7054, val loss:0.7134, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.40, val_dep_acc:88.54, time:8.04 s
2025-08-05 20:29:09,473 - Epoch:025, train loss:0.7003, val loss:0.7098, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.35, val_dep_acc:88.65, time:8.31 s
2025-08-05 20:29:17,832 - Epoch:026, train loss:0.6961, val loss:0.7066, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.27, val_dep_acc:88.61, time:8.36 s
2025-08-05 20:29:26,222 - Epoch:027, train loss:0.6920, val loss:0.7040, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.33, val_dep_acc:88.67, time:8.39 s
2025-08-05 20:29:34,575 - Epoch:028, train loss:0.6877, val loss:0.7035, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.25, val_dep_acc:88.64, time:8.35 s
2025-08-05 20:29:42,588 - Epoch:029, train loss:0.6858, val loss:0.6979, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.27, val_dep_acc:88.65, time:8.01 s
2025-08-05 20:29:50,912 - Epoch:030, train loss:0.6831, val loss:0.6960, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.24, val_dep_acc:88.66, time:8.32 s
2025-08-05 20:29:59,319 - Epoch:031, train loss:0.6814, val loss:0.6944, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.31, val_dep_acc:88.82, time:8.41 s
2025-08-05 20:30:07,437 - Epoch:032, train loss:0.6783, val loss:0.6918, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.22, val_dep_acc:88.58, time:8.12 s
2025-08-05 20:30:15,577 - Epoch:033, train loss:0.6767, val loss:0.6930, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.22, val_dep_acc:88.69, time:8.14 s
2025-08-05 20:30:23,825 - Epoch:034, train loss:0.6735, val loss:0.6894, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.16, val_dep_acc:88.72, time:8.25 s
2025-08-05 20:30:32,186 - Epoch:035, train loss:0.6707, val loss:0.6870, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.16, val_dep_acc:88.65, time:8.36 s
2025-08-05 20:30:40,382 - Epoch:036, train loss:0.6708, val loss:0.6860, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.18, val_dep_acc:88.71, time:8.20 s
2025-08-05 20:30:48,491 - Epoch:037, train loss:0.6676, val loss:0.6864, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.15, val_dep_acc:88.61, time:8.11 s
2025-08-05 20:30:56,627 - Epoch:038, train loss:0.6674, val loss:0.6832, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.06, val_dep_acc:88.81, time:8.14 s
2025-08-05 20:31:04,932 - Epoch:039, train loss:0.6667, val loss:0.6825, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.14, val_dep_acc:88.69, time:8.30 s
2025-08-05 20:31:13,238 - Epoch:040, train loss:0.6636, val loss:0.6801, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.14, val_dep_acc:88.81, time:8.31 s
2025-08-05 20:31:21,483 - Training Finished! Early stopping at epoch 41
2025-08-05 20:31:21,483 - Best model found at epoch 31. 
Train Loss: 0.6814, Val Loss: 0.6944, Val Severity Acc: 0.8131, Val Depart Acc: 0.8882, Combined Score: 0.9019
2025-08-05 20:33:33,547 - Epoch:001, train loss:1.7865, val loss:1.4328, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:74.93, val_dep_acc:86.01, time:8.09 s
2025-08-05 20:33:42,377 - Epoch:002, train loss:1.3116, val loss:1.2478, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:78.43, val_dep_acc:86.77, time:8.83 s
2025-08-05 20:33:50,830 - Epoch:003, train loss:1.1715, val loss:1.1417, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.16, val_dep_acc:87.01, time:8.45 s
2025-08-05 20:33:59,187 - Epoch:004, train loss:1.0822, val loss:1.0742, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.83, val_dep_acc:86.95, time:8.36 s
2025-08-05 20:34:07,833 - Epoch:005, train loss:1.0223, val loss:1.0193, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.98, val_dep_acc:87.51, time:8.65 s
2025-08-05 20:34:16,258 - Epoch:006, train loss:0.9759, val loss:0.9792, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.95, val_dep_acc:87.31, time:8.42 s
2025-08-05 20:34:24,641 - Epoch:007, train loss:0.9390, val loss:0.9480, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.91, val_dep_acc:87.27, time:8.38 s
2025-08-05 20:34:33,170 - Epoch:008, train loss:0.9077, val loss:0.9173, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.88, val_dep_acc:87.45, time:8.53 s
2025-08-05 20:34:41,819 - Epoch:009, train loss:0.8799, val loss:0.8930, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.80, val_dep_acc:87.76, time:8.65 s
2025-08-05 20:34:50,607 - Epoch:010, train loss:0.8561, val loss:0.8696, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.78, val_dep_acc:87.88, time:8.79 s
2025-08-05 20:34:59,466 - Epoch:011, train loss:0.8328, val loss:0.8507, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.75, val_dep_acc:88.05, time:8.86 s
2025-08-05 20:35:08,081 - Epoch:012, train loss:0.8160, val loss:0.8307, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.84, val_dep_acc:87.92, time:8.61 s
2025-08-05 20:35:17,067 - Epoch:013, train loss:0.7971, val loss:0.8127, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.86, val_dep_acc:88.08, time:8.99 s
2025-08-05 20:35:25,527 - Epoch:014, train loss:0.7794, val loss:0.7974, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.82, val_dep_acc:87.87, time:8.46 s
2025-08-05 20:35:34,505 - Epoch:015, train loss:0.7691, val loss:0.7862, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.89, val_dep_acc:88.19, time:8.98 s
2025-08-05 20:35:43,056 - Epoch:016, train loss:0.7538, val loss:0.7772, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.94, val_dep_acc:88.21, time:8.55 s
2025-08-05 20:35:51,583 - Epoch:017, train loss:0.7449, val loss:0.7667, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.80, val_dep_acc:87.97, time:8.53 s
2025-08-05 20:36:00,022 - Epoch:018, train loss:0.7336, val loss:0.7582, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.70, val_dep_acc:87.97, time:8.44 s
2025-08-05 20:36:08,651 - Epoch:019, train loss:0.7265, val loss:0.7493, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.73, val_dep_acc:88.18, time:8.63 s
2025-08-05 20:36:16,989 - Epoch:020, train loss:0.7226, val loss:0.7448, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.84, val_dep_acc:88.17, time:8.34 s
2025-08-05 20:36:25,561 - Epoch:021, train loss:0.7166, val loss:0.7395, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.87, val_dep_acc:88.01, time:8.57 s
2025-08-05 20:36:34,128 - Epoch:022, train loss:0.7104, val loss:0.7343, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.82, val_dep_acc:87.88, time:8.57 s
2025-08-05 20:36:42,561 - Epoch:023, train loss:0.7043, val loss:0.7303, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.79, val_dep_acc:88.17, time:8.43 s
2025-08-05 20:36:51,128 - Epoch:024, train loss:0.6983, val loss:0.7264, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.76, val_dep_acc:88.03, time:8.57 s
2025-08-05 20:36:59,881 - Epoch:025, train loss:0.6941, val loss:0.7228, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.70, val_dep_acc:88.27, time:8.75 s
2025-08-05 20:37:08,544 - Epoch:026, train loss:0.6898, val loss:0.7195, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.60, val_dep_acc:88.25, time:8.66 s
2025-08-05 20:37:17,109 - Epoch:027, train loss:0.6881, val loss:0.7164, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.62, val_dep_acc:88.35, time:8.56 s
2025-08-05 20:37:25,633 - Epoch:028, train loss:0.6844, val loss:0.7144, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.67, val_dep_acc:88.17, time:8.52 s
2025-08-05 20:37:34,072 - Epoch:029, train loss:0.6823, val loss:0.7108, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.74, val_dep_acc:88.08, time:8.44 s
2025-08-05 20:37:42,540 - Epoch:030, train loss:0.6818, val loss:0.7091, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.74, val_dep_acc:88.22, time:8.47 s
2025-08-05 20:37:51,092 - Epoch:031, train loss:0.6775, val loss:0.7078, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.74, val_dep_acc:87.89, time:8.55 s
2025-08-05 20:37:59,573 - Epoch:032, train loss:0.6753, val loss:0.7040, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.71, val_dep_acc:88.30, time:8.48 s
2025-08-05 20:38:08,151 - Epoch:033, train loss:0.6721, val loss:0.7027, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.69, val_dep_acc:88.21, time:8.58 s
2025-08-05 20:38:16,732 - Epoch:034, train loss:0.6710, val loss:0.7016, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.72, val_dep_acc:88.10, time:8.58 s
2025-08-05 20:38:25,313 - Epoch:035, train loss:0.6682, val loss:0.7017, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.69, val_dep_acc:87.70, time:8.58 s
2025-08-05 20:38:33,965 - Epoch:036, train loss:0.6668, val loss:0.6972, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.67, val_dep_acc:88.25, time:8.65 s
2025-08-05 20:38:42,338 - Training Finished! Early stopping at epoch 37
2025-08-05 20:38:42,338 - Best model found at epoch 27. 
Train Loss: 0.6881, Val Loss: 0.7164, Val Severity Acc: 0.8062, Val Depart Acc: 0.8835, Combined Score: 0.8945
2025-08-05 20:40:55,968 - Epoch:001, train loss:1.9158, val loss:1.5029, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:75.42, val_dep_acc:86.05, time:8.12 s
2025-08-05 20:41:04,539 - Epoch:002, train loss:1.3621, val loss:1.2846, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:78.77, val_dep_acc:86.74, time:8.57 s
2025-08-05 20:41:13,044 - Epoch:003, train loss:1.2006, val loss:1.1708, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.10, val_dep_acc:87.13, time:8.50 s
2025-08-05 20:41:21,593 - Epoch:004, train loss:1.1077, val loss:1.0917, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.26, val_dep_acc:87.66, time:8.55 s
2025-08-05 20:41:30,013 - Epoch:005, train loss:1.0421, val loss:1.0350, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.55, val_dep_acc:87.34, time:8.42 s
2025-08-05 20:41:38,654 - Epoch:006, train loss:0.9902, val loss:0.9905, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.51, val_dep_acc:87.71, time:8.64 s
2025-08-05 20:41:47,285 - Epoch:007, train loss:0.9506, val loss:0.9522, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.48, val_dep_acc:87.90, time:8.63 s
2025-08-05 20:41:55,797 - Epoch:008, train loss:0.9178, val loss:0.9247, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.38, val_dep_acc:87.55, time:8.51 s
2025-08-05 20:42:04,432 - Epoch:009, train loss:0.8893, val loss:0.8973, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.43, val_dep_acc:87.92, time:8.63 s
2025-08-05 20:42:13,312 - Epoch:010, train loss:0.8635, val loss:0.8743, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.34, val_dep_acc:87.93, time:8.88 s
2025-08-05 20:42:21,910 - Epoch:011, train loss:0.8406, val loss:0.8548, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.43, val_dep_acc:88.20, time:8.60 s
2025-08-05 20:42:30,504 - Epoch:012, train loss:0.8218, val loss:0.8355, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.44, val_dep_acc:88.04, time:8.59 s
2025-08-05 20:42:39,206 - Epoch:013, train loss:0.8026, val loss:0.8211, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.35, val_dep_acc:88.10, time:8.70 s
2025-08-05 20:42:48,127 - Epoch:014, train loss:0.7871, val loss:0.8038, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.33, val_dep_acc:88.27, time:8.92 s
2025-08-05 20:42:56,657 - Epoch:015, train loss:0.7732, val loss:0.7949, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.40, val_dep_acc:87.76, time:8.53 s
2025-08-05 20:43:05,505 - Epoch:016, train loss:0.7635, val loss:0.7811, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.51, val_dep_acc:88.09, time:8.85 s
2025-08-05 20:43:13,967 - Epoch:017, train loss:0.7511, val loss:0.7734, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.38, val_dep_acc:87.84, time:8.46 s
2025-08-05 20:43:22,306 - Epoch:018, train loss:0.7390, val loss:0.7638, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.25, val_dep_acc:88.14, time:8.34 s
2025-08-05 20:43:30,945 - Epoch:019, train loss:0.7318, val loss:0.7553, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.29, val_dep_acc:88.30, time:8.64 s
2025-08-05 20:43:39,186 - Epoch:020, train loss:0.7243, val loss:0.7505, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.29, val_dep_acc:88.16, time:8.24 s
2025-08-05 20:43:47,848 - Epoch:021, train loss:0.7174, val loss:0.7468, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.18, val_dep_acc:87.80, time:8.66 s
2025-08-05 20:43:56,380 - Epoch:022, train loss:0.7118, val loss:0.7401, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.18, val_dep_acc:88.09, time:8.53 s
2025-08-05 20:44:04,646 - Epoch:023, train loss:0.7067, val loss:0.7363, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.15, val_dep_acc:87.77, time:8.27 s
2025-08-05 20:44:13,174 - Epoch:024, train loss:0.7038, val loss:0.7287, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.33, val_dep_acc:88.26, time:8.53 s
2025-08-05 20:44:21,725 - Epoch:025, train loss:0.6979, val loss:0.7260, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.03, val_dep_acc:88.09, time:8.55 s
2025-08-05 20:44:30,379 - Epoch:026, train loss:0.6956, val loss:0.7225, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.20, val_dep_acc:88.03, time:8.65 s
2025-08-05 20:44:39,200 - Epoch:027, train loss:0.6913, val loss:0.7193, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.19, val_dep_acc:88.35, time:8.82 s
2025-08-05 20:44:47,860 - Epoch:028, train loss:0.6860, val loss:0.7208, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.01, val_dep_acc:88.27, time:8.66 s
2025-08-05 20:44:56,651 - Epoch:029, train loss:0.6847, val loss:0.7187, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.05, val_dep_acc:87.50, time:8.79 s
2025-08-05 20:45:05,551 - Epoch:030, train loss:0.6828, val loss:0.7128, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.11, val_dep_acc:88.42, time:8.90 s
2025-08-05 20:45:14,401 - Epoch:031, train loss:0.6788, val loss:0.7092, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.09, val_dep_acc:88.41, time:8.85 s
2025-08-05 20:45:22,869 - Epoch:032, train loss:0.6774, val loss:0.7060, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.08, val_dep_acc:88.41, time:8.47 s
2025-08-05 20:45:31,492 - Epoch:033, train loss:0.6753, val loss:0.7076, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.09, val_dep_acc:88.25, time:8.62 s
2025-08-05 20:45:39,970 - Epoch:034, train loss:0.6726, val loss:0.7037, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.06, val_dep_acc:88.41, time:8.48 s
2025-08-05 20:45:48,925 - Epoch:035, train loss:0.6719, val loss:0.7066, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.11, val_dep_acc:87.56, time:8.95 s
2025-08-05 20:45:56,867 - Epoch:036, train loss:0.6699, val loss:0.7009, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.01, val_dep_acc:88.44, time:7.94 s
2025-08-05 20:46:05,155 - Epoch:037, train loss:0.6677, val loss:0.6979, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.11, val_dep_acc:88.43, time:8.29 s
2025-08-05 20:46:13,905 - Epoch:038, train loss:0.6666, val loss:0.6986, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.06, val_dep_acc:88.28, time:8.75 s
2025-08-05 20:46:22,507 - Epoch:039, train loss:0.6638, val loss:0.6982, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.09, val_dep_acc:88.42, time:8.60 s
2025-08-05 20:46:31,164 - Epoch:040, train loss:0.6630, val loss:0.6980, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.03, val_dep_acc:88.24, time:8.66 s
2025-08-05 20:46:39,621 - Epoch:041, train loss:0.6633, val loss:0.6944, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.09, val_dep_acc:88.39, time:8.46 s
2025-08-05 20:46:48,268 - Epoch:042, train loss:0.6597, val loss:0.6955, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.01, val_dep_acc:88.09, time:8.65 s
2025-08-05 20:46:57,036 - Epoch:043, train loss:0.6591, val loss:0.6943, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.09, val_dep_acc:88.09, time:8.77 s
2025-08-05 20:47:05,539 - Epoch:044, train loss:0.6601, val loss:0.6931, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.03, val_dep_acc:88.11, time:8.50 s
2025-08-05 20:47:14,314 - Epoch:045, train loss:0.6588, val loss:0.6920, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.09, val_dep_acc:88.50, time:8.77 s
2025-08-05 20:47:23,068 - Epoch:046, train loss:0.6563, val loss:0.6950, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.06, val_dep_acc:87.95, time:8.75 s
2025-08-05 20:47:31,708 - Epoch:047, train loss:0.6586, val loss:0.6909, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.11, val_dep_acc:88.45, time:8.64 s
2025-08-05 20:47:38,651 - Epoch:048, train loss:0.6555, val loss:0.6916, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.06, val_dep_acc:87.78, time:6.94 s
2025-08-05 20:47:47,266 - Epoch:049, train loss:0.6553, val loss:0.6918, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.98, val_dep_acc:87.87, time:8.61 s
2025-08-05 20:47:55,855 - Epoch:050, train loss:0.6549, val loss:0.6906, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.10, val_dep_acc:88.03, time:8.59 s
2025-08-05 20:48:04,398 - Epoch:051, train loss:0.6537, val loss:0.6891, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.09, val_dep_acc:88.19, time:8.54 s
2025-08-05 20:48:13,097 - Epoch:052, train loss:0.6524, val loss:0.6878, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.09, val_dep_acc:88.36, time:8.70 s
2025-08-05 20:48:21,674 - Epoch:053, train loss:0.6512, val loss:0.6896, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.09, val_dep_acc:88.12, time:8.58 s
2025-08-05 20:48:30,403 - Epoch:054, train loss:0.6517, val loss:0.6863, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.05, val_dep_acc:88.34, time:8.73 s
2025-08-05 20:48:39,092 - Training Finished! Early stopping at epoch 55
2025-08-05 20:48:39,092 - Best model found at epoch 45. 
Train Loss: 0.6588, Val Loss: 0.6920, Val Severity Acc: 0.8109, Val Depart Acc: 0.8850, Combined Score: 0.8994
2025-08-05 20:50:54,760 - Epoch:001, train loss:1.8814, val loss:1.4568, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:78.43, val_dep_acc:86.52, time:8.64 s
2025-08-05 20:51:03,595 - Epoch:002, train loss:1.3285, val loss:1.2426, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.93, val_dep_acc:86.90, time:8.83 s
2025-08-05 20:51:12,375 - Epoch:003, train loss:1.1753, val loss:1.1374, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.17, val_dep_acc:87.32, time:8.78 s
2025-08-05 20:51:21,159 - Epoch:004, train loss:1.0876, val loss:1.0683, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.35, val_dep_acc:87.49, time:8.78 s
2025-08-05 20:51:30,052 - Epoch:005, train loss:1.0270, val loss:1.0161, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.53, val_dep_acc:87.84, time:8.89 s
2025-08-05 20:51:38,980 - Epoch:006, train loss:0.9807, val loss:0.9757, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.56, val_dep_acc:87.96, time:8.93 s
2025-08-05 20:51:47,536 - Epoch:007, train loss:0.9428, val loss:0.9442, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.58, val_dep_acc:87.65, time:8.56 s
2025-08-05 20:51:56,284 - Epoch:008, train loss:0.9094, val loss:0.9146, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.59, val_dep_acc:87.57, time:8.75 s
2025-08-05 20:52:05,062 - Epoch:009, train loss:0.8821, val loss:0.8892, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.80, val_dep_acc:87.92, time:8.78 s
